<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/Geotrend/bert-base-da-cased'>Geotrend/bert-base-da-cased</a>,🔍,3.96@@3.96,103822082.0,23150.0,512.0,✓,✗,18.97 ± 8.83 / 55.39 ± 8.10@@18.97,68.61 ± 1.81 / 71.22 ± 1.50@@68.61,-0.33 ± 2.04 / 43.42 ± 4.16@@-0.33,5.87 ± 2.34 / 3.55 ± 1.41@@5.87,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,3.96@@3.96,1384956928.0,49152.0,4096.0,✓,✗,67.57 ± 1.35 / 83.31 ± 0.78@@67.57,14.26 ± 5.28 / 15.09 ± 4.57@@14.26,1.20 ± 1.76 / 44.57 ± 3.72@@1.20,43.08 ± 1.37 / 32.11 ± 1.47@@43.08,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/model-garden-lms/bert-base-finewebs-951k'>model-garden-lms/bert-base-finewebs-951k</a>,🔍,3.97@@3.97,135849472.0,64000.0,512.0,✓,✗,13.94 ± 5.04 / 55.52 ± 3.13@@13.94,65.80 ± 1.68 / 70.71 ± 1.09@@65.80,0.24 ± 2.05 / 47.55 ± 0.86@@0.24,8.62 ± 1.80 / 5.94 ± 1.35@@8.62,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-instruct'>ibm-granite/granite-3.0-1b-a400m-instruct</a>,📝,3.98@@3.98,1334628352.0,49155.0,4096.0,✓,✗,60.50 ± 2.08 / 78.74 ± 1.84@@60.50,24.71 ± 2.58 / 20.56 ± 1.62@@24.71,4.04 ± 1.25 / 43.58 ± 4.04@@4.04,20.77 ± 6.36 / 3.26 ± 6.30@@20.77,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,4.01@@4.01,1195468800.0,65536.0,2048.0,✓,✗,52.33 ± 8.88 / 71.04 ± 8.16@@52.33,26.04 ± 3.26 / 24.12 ± 3.28@@26.04,0.53 ± 1.05 / 39.15 ± 4.71@@0.53,35.88 ± 1.26 / 22.23 ± 1.62@@35.88,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Geotrend/distilbert-base-en-fr-de-no-da-cased'>Geotrend/distilbert-base-en-fr-de-no-da-cased</a>,🔍,4.02@@4.02,75547394.0,41710.0,512.0,✓,✗,20.95 ± 8.24 / 56.17 ± 8.33@@20.95,64.37 ± 1.83 / 67.79 ± 1.73@@64.37,1.16 ± 1.21 / 41.23 ± 4.67@@1.16,0.14 ± 0.15 / 0.10 ± 0.14@@0.14,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,4.02@@4.02,742489344.0,65536.0,128000.0,✗,✗,54.57 ± 2.07 / 72.72 ± 1.63@@54.57,29.91 ± 1.44 / 24.02 ± 1.44@@29.91,2.28 ± 1.74 / 44.18 ± 2.65@@2.28,22.30 ± 1.88 / 1.25 ± 0.40@@22.30,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,4.08@@4.08,117654272.0,250037.0,512.0,✓,✗,63.90 ± 1.12 / 81.93 ± 0.57@@63.90,34.26 ± 3.08 / 46.49 ± 1.98@@34.26,0.73 ± 2.65 / 49.61 ± 1.57@@0.73,0.00 ± 0.01 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/ibm-granite/granite-7b-instruct'>ibm-granite/granite-7b-instruct</a>,📝,4.08@@4.08,6738481152.0,32008.0,4096.0,✓,✗,30.82 ± 5.55 / 51.14 ± 5.10@@30.82,26.06 ± 1.85 / 22.28 ± 2.02@@26.06,0.74 ± 1.48 / 46.27 ± 3.00@@0.74,52.23 ± 0.82 / 1.67 ± 0.81@@52.23,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,4.09@@4.09,395881664.0,50368.0,8192.0,✓,✗,14.62 ± 3.30 / 56.65 ± 1.79@@14.62,39.89 ± 2.91 / 50.20 ± 2.53@@39.89,6.64 ± 3.48 / 49.62 ± 3.59@@6.64,24.87 ± 1.38 / 17.52 ± 1.52@@24.87,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,4.10@@4.10,2023868416.0,64000.0,4096.0,✓,✗,19.71 ± 7.21 / 42.83 ± 4.57@@19.71,24.05 ± 5.18 / 23.13 ± 3.48@@24.05,-0.80 ± 1.99 / 36.83 ± 2.29@@-0.80,67.30 ± 1.15 / 51.88 ± 1.75@@67.30,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/pere/roberta-base-exp-32'>pere/roberta-base-exp-32</a>,🔍,4.10@@4.10,278045186.0,250002.0,514.0,✓,✗,5.66 ± 5.89 / 42.80 ± 5.71@@5.66,64.66 ± 2.20 / 68.75 ± 1.90@@64.66,-0.10 ± 1.79 / 36.06 ± 2.33@@-0.10,9.04 ± 2.99 / 5.63 ± 1.93@@9.04,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/FacebookAI/roberta-base'>FacebookAI/roberta-base</a>,🔍,4.11@@4.11,124697947.0,50265.0,512.0,✓,✗,15.08 ± 8.42 / 50.60 ± 9.31@@15.08,61.72 ± 1.63 / 66.76 ± 1.48@@61.72,0.36 ± 0.76 / 34.05 ± 1.06@@0.36,1.09 ± 1.03 / 0.70 ± 0.64@@1.09,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/PleIAs/Pleias-Nano'>PleIAs/Pleias-Nano</a>,🧠,4.13@@4.13,1195468800.0,65536.0,2048.0,✓,✗,54.46 ± 7.86 / 73.44 ± 7.29@@54.46,16.64 ± 4.93 / 18.63 ± 3.48@@16.64,0.68 ± 1.86 / 39.45 ± 4.52@@0.68,31.40 ± 1.78 / 18.91 ± 1.94@@31.40,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,4.13@@4.13,8888227328.0,131072.0,131072.0,✓,✗,0.00 ± 0.00 / 33.08 ± 0.46@@0.00,48.89 ± 1.65 / 39.67 ± 1.70@@48.89,15.88 ± 1.66 / 55.16 ± 2.42@@15.88,1.10 ± 0.10 / 0.00 ± 0.00@@1.10,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/state-spaces/mamba-2.8b-hf'>state-spaces/mamba-2.8b-hf</a>,🧠,4.14@@4.14,2768345600.0,50280.0,?,✓,✗,58.23 ± 5.65 / 74.93 ± 4.61@@58.23,16.66 ± 3.09 / 16.84 ± 3.05@@16.66,1.62 ± 1.69 / 45.60 ± 3.06@@1.62,26.85 ± 1.92 / 15.99 ± 1.53@@26.85,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased'>sentence-transformers/distiluse-base-multilingual-cased</a>,🔍,4.17@@4.17,134734080.0,119547.0,512.0,✓,✗,47.86 ± 9.63 / 73.43 ± 4.99@@47.86,38.08 ± 8.73 / 48.48 ± 2.27@@38.08,0.74 ± 1.58 / 45.87 ± 2.79@@0.74,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v1'>sentence-transformers/distiluse-base-multilingual-cased-v1</a>,🔍,4.17@@4.17,134734080.0,119547.0,512.0,✓,✗,46.35 ± 10.45 / 72.99 ± 5.19@@46.35,38.44 ± 8.93 / 48.08 ± 2.65@@38.44,0.57 ± 1.56 / 46.65 ± 1.35@@0.57,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v2'>sentence-transformers/distiluse-base-multilingual-cased-v2</a>,🔍,4.17@@4.17,134734080.0,119547.0,512.0,✓,✗,47.86 ± 9.63 / 73.43 ± 4.99@@47.86,38.12 ± 8.72 / 48.49 ± 2.29@@38.12,0.74 ± 1.58 / 45.87 ± 2.79@@0.74,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen1.5-1.8B'>Qwen/Qwen1.5-1.8B</a>,📝,4.18@@4.18,1836828672.0,151936.0,32768.0,✓,✗,48.14 ± 4.02 / 70.35 ± 4.53@@48.14,19.13 ± 2.53 / 15.11 ± 2.01@@19.13,0.56 ± 1.45 / 40.26 ± 5.34@@0.56,30.19 ± 1.48 / 12.33 ± 1.83@@30.19,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/BAAI/bge-large-en'>BAAI/bge-large-en</a>,🔍,4.20@@4.20,335142400.0,30522.0,512.0,✓,✗,35.24 ± 4.29 / 66.72 ± 2.67@@35.24,43.97 ± 3.64 / 48.01 ± 2.79@@43.97,0.47 ± 1.07 / 47.25 ± 2.06@@0.47,0.10 ± 0.19 / 0.06 ± 0.12@@0.10,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,4.22@@4.22,3211926528.0,65536.0,4096.0,✓,✗,37.16 ± 11.23 / 58.41 ± 10.31@@37.16,19.94 ± 5.71 / 18.68 ± 3.56@@19.94,0.33 ± 1.63 / 41.94 ± 4.76@@0.33,40.67 ± 1.02 / 28.64 ± 1.02@@40.67,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,4.22@@4.22,93990500.0,65636.0,512.0,✓,✗,19.22 ± 4.49 / 58.49 ± 2.75@@19.22,41.08 ± 2.48 / 45.78 ± 2.18@@41.08,7.47 ± 6.00 / 52.04 ± 3.72@@7.47,2.62 ± 1.33 / 1.22 ± 0.66@@2.62,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/numind/generic-sentiment-v1'>numind/generic-sentiment-v1</a>,🔍,4.23@@4.23,109482752.0,30522.0,512.0,✓,✗,37.46 ± 2.73 / 67.93 ± 1.97@@37.46,40.24 ± 2.71 / 44.26 ± 2.34@@40.24,0.87 ± 1.41 / 48.42 ± 1.68@@0.87,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/distilbert/distilroberta-base'>distilbert/distilroberta-base</a>,🔍,4.24@@4.24,82760793.0,50265.0,512.0,✓,✗,7.98 ± 5.59 / 45.41 ± 7.97@@7.98,56.50 ± 1.82 / 64.16 ± 1.13@@56.50,0.49 ± 1.23 / 36.60 ± 3.54@@0.49,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.24@@4.24,361821120.0,49152.0,8192.0,✓,✗,42.72 ± 6.98 / 64.88 ± 7.34@@42.72,21.62 ± 2.08 / 21.12 ± 2.33@@21.62,2.79 ± 1.71 / 42.29 ± 4.74@@2.79,26.48 ± 1.45 / 18.53 ± 1.29@@26.48,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,4.28@@4.28,1235814400.0,128256.0,131072.0,✓,✗,28.58 ± 8.45 / 58.01 ± 7.45@@28.58,35.18 ± 1.91 / 28.30 ± 1.51@@35.18,2.19 ± 2.87 / 46.53 ± 3.45@@2.19,9.77 ± 1.05 / 0.00 ± 0.00@@9.77,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/intfloat/e5-base-v2'>intfloat/e5-base-v2</a>,🔍,4.28@@4.28,109482752.0,30522.0,512.0,✓,✗,30.45 ± 7.69 / 64.44 ± 4.04@@30.45,42.72 ± 3.68 / 46.71 ± 3.12@@42.72,0.25 ± 1.64 / 47.71 ± 2.08@@0.25,0.22 ± 0.29 / 0.10 ± 0.16@@0.22,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/microsoft/Phi-4-reasoning'>microsoft/Phi-4-reasoning</a>,🤔,4.29@@4.29,14659507200.0,100352.0,32768.0,✓,✗,10.30 ± 9.59 / 44.61 ± 4.84@@10.30,8.97 ± 2.36 / 8.46 ± 2.12@@8.97,1.09 ± 0.95 / 33.56 ± 0.29@@1.09,73.65 ± 1.66 / 51.80 ± 1.30@@73.65,15.16.0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,4.29@@4.29,3836021760.0,200064.0,131072.0,✓,✗,35.29 ± 7.12 / 63.67 ± 6.23@@35.29,29.12 ± 1.55 / 24.77 ± 1.30@@29.12,1.13 ± 1.29 / 48.41 ± 1.54@@1.13,14.09 ± 0.45 / 0.00 ± 0.00@@14.09,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,4.30@@4.30,395881664.0,50368.0,8192.0,✓,✗,11.05 ± 4.14 / 54.31 ± 2.50@@11.05,41.68 ± 4.14 / 51.39 ± 3.41@@41.68,2.33 ± 2.27 / 50.58 ± 1.41@@2.33,13.47 ± 1.54 / 7.33 ± 1.08@@13.47,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/HPLT/hplt2c_por_checkpoints'>HPLT/hplt2c_por_checkpoints</a>,🧠,4.32@@4.32,?,262272.0,2048.0,✓,✗,43.91 ± 9.28 / 64.07 ± 8.24@@43.91,18.25 ± 2.41 / 20.45 ± 1.46@@18.25,1.15 ± 1.18 / 45.64 ± 3.32@@1.15,18.87 ± 1.96 / 6.63 ± 1.95@@18.87,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500,15.15.0.dev0@@151500
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,4.33@@4.33,2611528704.0,128000.0,4096.0,✓,✗,24.16 ± 14.05 / 49.57 ± 11.58@@24.16,11.34 ± 4.27 / 14.42 ± 2.03@@11.34,0.07 ± 0.96 / 34.02 ± 1.04@@0.07,48.83 ± 1.71 / 26.43 ± 2.83@@48.83,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen1.5-0.5B-Chat'>Qwen/Qwen1.5-0.5B-Chat</a>,📝,4.34@@4.34,619570176.0,151936.0,32768.0,✗,✗,30.27 ± 9.65 / 52.99 ± 8.82@@30.27,16.23 ± 2.03 / 16.18 ± 1.74@@16.23,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,41.92 ± 1.12 / 29.40 ± 0.87@@41.92,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,4.34@@4.34,354483968.0,65536.0,128000.0,✗,✗,35.63 ± 4.94 / 55.21 ± 4.29@@35.63,22.72 ± 1.99 / 17.76 ± 1.93@@22.72,0.26 ± 1.38 / 33.99 ± 0.63@@0.26,22.16 ± 2.17 / 4.62 ± 1.48@@22.16,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/BAAI/bge-base-en'>BAAI/bge-base-en</a>,🔍,4.36@@4.36,109482752.0,30522.0,512.0,✓,✗,23.68 ± 6.70 / 58.55 ± 5.30@@23.68,37.99 ± 2.64 / 42.93 ± 1.73@@37.99,0.06 ± 0.82 / 45.88 ± 3.26@@0.06,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/nickprock/multi-sentence-BERTino'>nickprock/multi-sentence-BERTino</a>,🔍,4.38@@4.38,67576320.0,32102.0,512.0,✓,✗,30.29 ± 5.51 / 63.78 ± 3.59@@30.29,35.86 ± 2.74 / 41.54 ± 2.31@@35.86,1.47 ± 1.14 / 48.08 ± 2.36@@1.47,0.34 ± 0.66 / 0.23 ± 0.45@@0.34,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/HPLT/hplt2c_spa_checkpoints'>HPLT/hplt2c_spa_checkpoints</a>,🧠,4.42@@4.42,?,262272.0,2048.0,✓,✗,60.34 ± 3.09 / 79.07 ± 2.25@@60.34,3.38 ± 1.97 / 2.82 ± 1.24@@3.38,0.67 ± 0.69 / 43.16 ± 3.95@@0.67,17.41 ± 1.57 / 6.22 ± 1.42@@17.41,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.44@@4.44,268098176.0,262144.0,32768.0,✓,✗,36.06 ± 14.27 / 56.48 ± 12.22@@36.06,20.21 ± 3.10 / 19.32 ± 2.71@@20.21,-1.54 ± 1.59 / 34.74 ± 2.58@@-1.54,17.25 ± 0.97 / 7.91 ± 1.15@@17.25,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,4.45@@4.45,68977172480.0,32032.0,8192.0,✗,✗,0.00 ± 0.00 / 33.57 ± 0.46@@0.00,49.95 ± 2.16 / 40.62 ± 2.41@@49.95,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,2.49 ± 1.11 / 0.10 ± 0.09@@2.49,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/distilbert/distilbert-base-cased'>distilbert/distilbert-base-cased</a>,🔍,4.46@@4.46,65812036.0,28996.0,512.0,✓,✗,11.59 ± 5.75 / 49.17 ± 7.24@@11.59,44.55 ± 2.30 / 54.19 ± 1.76@@44.55,-0.18 ± 0.85 / 38.75 ± 4.73@@-0.18,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,4.51@@4.51,149655232.0,50368.0,8192.0,✓,✗,10.30 ± 3.17 / 54.35 ± 1.64@@10.30,34.68 ± 2.98 / 46.61 ± 2.83@@34.68,0.04 ± 1.32 / 45.81 ± 2.91@@0.04,10.59 ± 1.65 / 4.65 ± 1.24@@10.59,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/dbmdz/bert-base-historic-multilingual-cased'>dbmdz/bert-base-historic-multilingual-cased</a>,🔍,4.52@@4.52,111243522.0,32000.0,512.0,✓,✗,3.77 ± 3.68 / 46.65 ± 3.75@@3.77,43.73 ± 3.54 / 52.57 ± 2.91@@43.73,0.08 ± 1.77 / 45.49 ± 3.05@@0.08,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,4.55@@4.55,?,103424.0,131072.0,✓,✗,14.33 ± 2.42 / 51.94 ± 3.91@@14.33,19.02 ± 1.16 / 18.47 ± 1.48@@19.02,0.97 ± 1.60 / 49.27 ± 1.18@@0.97,21.03 ± 2.49 / 9.16 ± 2.20@@21.03,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/dbmdz/bert-medium-historic-multilingual-cased'>dbmdz/bert-medium-historic-multilingual-cased</a>,🔍,4.62@@4.62,42427138.0,32000.0,512.0,✓,✗,4.73 ± 4.36 / 48.76 ± 3.92@@4.73,38.40 ± 2.01 / 49.89 ± 1.53@@38.40,-1.15 ± 1.85 / 41.46 ± 3.37@@-1.15,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/Qwen/Qwen1.5-0.5B'>Qwen/Qwen1.5-0.5B</a>,📝,4.66@@4.66,619570176.0,151936.0,32768.0,✓,✗,19.35 ± 3.73 / 47.96 ± 4.42@@19.35,15.31 ± 2.17 / 15.54 ± 2.67@@15.31,1.00 ± 0.81 / 49.36 ± 1.02@@1.00,15.39 ± 2.22 / 2.88 ± 1.50@@15.39,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B'>deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B</a>,🤔,4.66@@4.66,1777088000.0,151936.0,131072.0,✓,✗,27.24 ± 3.30 / 58.20 ± 3.07@@27.24,13.42 ± 1.90 / 12.42 ± 1.52@@13.42,-0.15 ± 2.10 / 34.60 ± 0.67@@-0.15,12.68 ± 1.49 / 1.71 ± 0.78@@12.68,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,4.68@@4.68,353424384.0,65536.0,2048.0,✓,✗,21.28 ± 7.58 / 52.51 ± 7.37@@21.28,18.89 ± 2.34 / 18.91 ± 2.60@@18.89,0.11 ± 1.82 / 41.02 ± 3.84@@0.11,9.98 ± 0.89 / 3.80 ± 0.81@@9.98,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/PleIAs/Pleias-Pico'>PleIAs/Pleias-Pico</a>,🧠,4.68@@4.68,353424384.0,65536.0,2048.0,✓,✗,18.70 ± 6.61 / 47.77 ± 6.31@@18.70,16.79 ± 3.91 / 16.52 ± 2.81@@16.79,-0.07 ± 1.64 / 43.20 ± 2.94@@-0.07,9.36 ± 0.79 / 2.95 ± 0.98@@9.36,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/google/gemma-3-270m-it'>google/gemma-3-270m-it</a>,📝,4.69@@4.69,268098176.0,262144.0,32768.0,✓,✗,26.88 ± 11.39 / 53.05 ± 9.93@@26.88,11.92 ± 3.85 / 12.42 ± 2.29@@11.92,0.39 ± 1.79 / 38.82 ± 4.47@@0.39,8.67 ± 0.41 / 0.00 ± 0.00@@8.67,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/marksverdhei/modern-norbert3-large'>marksverdhei/modern-norbert3-large</a>,🔍,4.78@@4.78,354290512.0,50000.0,512.0,✓,✗,2.33 ± 2.92 / 40.53 ± 5.25@@2.33,26.34 ± 4.93 / 38.72 ± 2.17@@26.34,-0.09 ± 1.70 / 40.94 ± 4.69@@-0.09,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/facebook/MobileLLM-R1-360M-base'>facebook/MobileLLM-R1-360M-base</a>,🧠,4.78@@4.78,359431168.0,128256.0,4096.0,✗,✗,1.12 ± 2.19 / 33.86 ± 0.76@@1.12,17.47 ± 1.86 / 17.93 ± 1.88@@17.47,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,20.05 ± 1.69 / 12.32 ± 1.17@@20.05,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/Qwen/Qwen2.5-Math-1.5B'>Qwen/Qwen2.5-Math-1.5B</a>,📝,4.79@@4.79,1543714304.0,151936.0,4096.0,✓,✗,0.49 ± 0.97 / 33.13 ± 0.48@@0.49,20.78 ± 2.52 / 20.15 ± 1.86@@20.78,0.25 ± 1.35 / 42.71 ± 4.76@@0.25,14.33 ± 0.67 / 0.00 ± 0.00@@14.33,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/HuggingFaceTB/SmolLM2-135M'>HuggingFaceTB/SmolLM2-135M</a>,🧠,4.80@@4.80,134515008.0,49152.0,8192.0,✓,✗,12.81 ± 5.76 / 47.00 ± 7.40@@12.81,16.28 ± 3.01 / 15.90 ± 2.99@@16.28,-1.11 ± 0.90 / 37.86 ± 3.85@@-1.11,7.84 ± 1.41 / 3.78 ± 0.69@@7.84,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
