<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/ltg/norbert3-xs'>ltg/norbert3-xs</a>,🔍,-@@100,14972355.0,50000.0,512.0,✓,✗,(✓),✗,58.03 ± 1.27 / 57.07 ± 2.29@@58.03,52.85 ± 1.53 / 54.26 ± 1.17@@52.85,18.42 ± 5.25 / 57.62 ± 3.06@@18.42,-@@-1,15.9.0.dev0@@150900,15.9.0.dev0@@150900,15.9.0.dev0@@150900,-@@0
<a href='https://hf.co/ltg/norbert3-small'>ltg/norbert3-small</a>,🔍,-@@100,40635267.0,50000.0,512.0,✓,✗,(✓),✗,61.11 ± 1.87 / 57.44 ± 2.53@@61.11,59.00 ± 0.94 / 60.15 ± 1.18@@59.00,26.77 ± 2.68 / 62.27 ± 1.93@@26.77,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct (val)</a>,📝,-@@100,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ltg/norbert3-large'>ltg/norbert3-large</a>,🔍,-@@100,354407427.0,50000.0,512.0,✓,✗,(✓),✗,72.69 ± 2.53 / 69.89 ± 4.57@@72.69,71.39 ± 1.73 / 70.90 ± 1.75@@71.39,59.56 ± 3.77 / 79.31 ± 1.94@@59.56,-@@-1,15.9.0.dev0@@150900,15.9.0.dev0@@150900,15.9.0.dev0@@150900,-@@0
<a href='https://hf.co/ltg/norbert3-base'>ltg/norbert3-base</a>,🔍,-@@100,124032771.0,50000.0,512.0,✓,✗,(✓),✗,67.13 ± 3.15 / 64.51 ± 3.97@@67.13,61.71 ± 1.59 / 63.14 ± 1.38@@61.71,32.02 ± 9.88 / 63.13 ± 7.11@@32.02,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/ltg/norbert2'>ltg/norbert2</a>,🔍,-@@100,125165498.0,50104.0,512.0,✓,✗,(✓),✗,63.76 ± 1.42 / 60.24 ± 2.28@@63.76,57.31 ± 1.05 / 56.54 ± 1.03@@57.31,21.42 ± 2.58 / 58.48 ± 1.40@@21.42,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
"<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct (zero-shot, val)</a>",📝,-@@100,4757260288.0,32000.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,-@@100,?,65024.0,?,✓,✗,(✓),✗,78.56 ± 0.68 / 77.84 ± 0.54@@78.56,55.95 ± 1.47 / 41.12 ± 3.67@@55.95,34.93 ± 4.60 / 63.29 ± 5.29@@34.93,-@@-1,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,-@@0
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,-@@100,2023868416.0,64000.0,4096.0,✓,✗,(✓),✗,46.24 ± 2.04 / 43.57 ± 3.28@@46.24,32.77 ± 5.51 / 24.53 ± 4.22@@32.77,0.86 ± 2.21 / 34.91 ± 1.77@@0.86,-@@-1,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,-@@0
"<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct (zero-shot, val)</a>",📝,-@@100,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/stabilityai/stablelm-3b-4e1t'>stabilityai/stablelm-3b-4e1t</a>,🧠,-@@100,2795443200.0,50304.0,2048.0,✓,✗,(✓),✗,2.06 ± 1.75 / 20.21 ± 0.68@@2.06,-@@-1,-@@-1,-@@-1,9.3.2@@90302,-@@0,-@@0,-@@0
<a href='https://hf.co/stabilityai/stablelm-zephyr-3b'>stabilityai/stablelm-zephyr-3b</a>,📝,-@@100,2795443200.0,50304.0,2048.0,✗,✗,(✓),✗,-14.54 ± 2.08 / 19.81 ± 0.91@@-14.54,-@@-1,-@@-1,-@@-1,9.3.2@@90302,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509 (zero-shot)</a>,📝,-@@100,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct (val)</a>,📝,-@@100,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct (zero-shot)</a>,📝,-@@100,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/kurakurai/Luth-1.7B-Instruct'>kurakurai/Luth-1.7B-Instruct</a>,📝,-@@100,1720574976.0,151936.0,40960.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,73.37 ± 1.11 / 55.58 ± 1.12@@73.37,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509 (val)</a>,📝,-@@100,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509 (zero-shot, val)</a>",📝,-@@100,70599864480.0,131072.0,65536.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509 (zero-shot)</a>,📝,-@@100,8053338176.0,131072.0,65536.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,-@@100,3880099328.0,?,131072.0,✓,✗,✗,✓,73.93 ± 1.74 / 73.10 ± 1.28@@73.93,51.08 ± 1.87 / 35.59 ± 3.42@@51.08,24.26 ± 3.17 / 49.84 ± 2.95@@24.26,-@@-1,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,-@@0
<a href='https://hf.co/ibm-granite/granite-8b-code-base-4k'>ibm-granite/granite-8b-code-base-4k</a>,🧠,-@@100,8054910976.0,49152.0,4096.0,✓,✗,(✓),✗,73.77 ± 1.16 / 72.22 ± 1.07@@73.77,60.37 ± 2.27 / 48.30 ± 5.11@@60.37,3.26 ± 2.81 / 36.48 ± 2.11@@3.26,-@@-1,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,-@@0
"<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro (zero-shot, val)</a>",📝,-@@100,3402836480.0,100352.0,131072.0,✓,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/swiss-ai/Apertus-8B-Instruct-2509'>swiss-ai/Apertus-8B-Instruct-2509 (zero-shot, val)</a>",📝,-@@100,8053338176.0,131072.0,65536.0,✗,✗,(✓),✗,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/tencent/Hunyuan-1.8B-Instruct'>tencent/Hunyuan-1.8B-Instruct</a>,🤔,-@@100,1791080448.0,120818.0,262144.0,✓,✗,(✓),✓,46.66 ± 1.91 / 55.41 ± 1.19@@46.66,25.30 ± 1.33 / 22.85 ± 1.58@@25.30,-1.17 ± 1.69 / 34.48 ± 0.55@@-1.17,-@@-1,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,-@@0
<a href='https://hf.co/marksverdhei/modern-norbert3-large'>marksverdhei/modern-norbert3-large</a>,🔍,-@@100,354290512.0,50000.0,512.0,✓,✗,(✓),✗,52.76 ± 1.93 / 52.03 ± 1.00@@52.76,36.07 ± 2.62 / 36.78 ± 3.12@@36.07,0.07 ± 1.03 / 39.37 ± 3.83@@0.07,-@@-1,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,-@@0
<a href='https://hf.co/microsoft/mdeberta-v3-base'>microsoft/mdeberta-v3-base</a>,🔍,-@@100,278220290.0,251000.0,512.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,23.76 ± 1.66 / 17.58 ± 1.44@@23.76,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
<a href='https://hf.co/marksverdhei/modern-norbert3-small'>marksverdhei/modern-norbert3-small</a>,🔍,-@@100,40641104.0,50000.0,512.0,✓,✗,(✓),✗,30.88 ± 5.77 / 42.06 ± 3.65@@30.88,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,1.78 ± 1.48 / 49.35 ± 1.16@@1.78,-@@-1,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,-@@0
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,-@@100,68976653312.0,32000.0,4096.0,✓,✗,(✓),✓,76.25 ± 1.18 / 73.00 ± 2.45@@76.25,43.22 ± 1.31 / 23.27 ± 0.84@@43.22,22.48 ± 3.05 / 53.75 ± 4.52@@22.48,-@@-1,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,-@@100,3836021760.0,200064.0,131072.0,✓,✗,(✓),✓,32.16 ± 2.98 / 47.02 ± 2.95@@32.16,40.21 ± 2.71 / 34.54 ± 3.20@@40.21,5.05 ± 2.76 / 44.42 ± 4.88@@5.05,-@@-1,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,-@@0
<a href='https://hf.co/mhenrichsen/danskgpt-tiny-chat'>mhenrichsen/danskgpt-tiny-chat</a>,📝,-@@100,1100056576.0,32002.0,2048.0,✓,✗,(✓),✗,45.94 ± 12.82 / 55.94 ± 8.25@@45.94,27.31 ± 4.23 / 26.33 ± 4.40@@27.31,-0.97 ± 1.64 / 36.69 ± 2.34@@-0.97,-@@-1,9.1.2@@90102,9.1.2@@90102,9.1.2@@90102,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct (zero-shot)</a>,📝,-@@100,11168796672.0,32128.0,32768.0,✓,✓,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct (zero-shot, val)</a>",📝,-@@100,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct (val)</a>,📝,-@@100,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/speakleash/Bielik-11B-v2.3-Instruct'>speakleash/Bielik-11B-v2.3-Instruct (zero-shot, val)</a>",📝,-@@100,11168796672.0,32128.0,32768.0,✓,✓,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct (zero-shot)</a>,📝,-@@100,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.3-70B-Instruct'>meta-llama/Llama-3.3-70B-Instruct</a>,📝,-@@100,70553706496.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,69.28 ± 0.70 / 41.44 ± 0.78@@69.28,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
"<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct (zero-shot, val)</a>",📝,-@@100,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct (val)</a>,📝,-@@100,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct (zero-shot)</a>,📝,-@@100,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,-@@100,3212749824.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,62.92 ± 1.02 / 43.08 ± 1.93@@62.92,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct (zero-shot)</a>,📝,-@@100,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct (val)</a>,📝,-@@100,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
"<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct (zero-shot, val)</a>",📝,-@@100,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct (val)</a>,📝,-@@100,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct (zero-shot)</a>,📝,-@@100,1235814400.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,-@@100,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,80.44 ± 0.62 / 77.42 ± 1.50@@80.44,-@@-1,31.16 ± 3.18 / 59.98 ± 4.15@@31.16,76.34 ± 1.66 / 60.24 ± 1.92@@76.34,16.5.0.dev0@@160500,-@@0,16.5.0.dev0@@160500,16.3.0.dev0@@160300
"<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct (zero-shot, val)</a>",📝,-@@100,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct (val)</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct (zero-shot)</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,-@@100,8030261248.0,128256.0,131072.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,69.91 ± 0.77 / 45.98 ± 1.15@@69.91,-@@0,-@@0,-@@0,16.3.0.dev0@@160300
"<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct (zero-shot, val)</a>",📝,-@@100,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct (zero-shot)</a>,📝,-@@100,11168796672.0,32128.0,32768.0,✓,✗,(✓),✓,-@@-1,-@@-1,-@@-1,-@@-1,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-405B'>meta-llama/Llama-3.1-405B</a>,🧠,-@@100,405853388800.0,128256.0,131072.0,✓,✗,(✓),✓,78.67 ± 1.31 / 74.58 ± 2.52@@78.67,74.91 ± 2.68 / 69.92 ± 2.92@@74.91,72.36 ± 2.74 / 85.60 ± 1.74@@72.36,-@@-1,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-405B-Instruct-FP8'>meta-llama/Llama-3.1-405B-Instruct-FP8</a>,📝,-@@100,405868625920.0,128256.0,131072.0,✓,✗,(✓),✓,80.15 ± 0.70 / 78.65 ± 0.82@@80.15,75.90 ± 1.58 / 73.16 ± 1.63@@75.90,70.00 ± 1.69 / 83.86 ± 1.16@@70.00,-@@-1,15.11.0.dev0@@151100,15.11.0.dev0@@151100,15.11.0.dev0@@151100,-@@0
<a href='https://hf.co/meta-llama/Llama-2-7b-hf'>meta-llama/Llama-2-7b-hf</a>,📝,-@@100,6738417664.0,32000.0,4096.0,✓,✗,(✓),✓,79.05 ± 1.08 / 75.52 ± 2.66@@79.05,44.11 ± 4.26 / 31.64 ± 4.48@@44.11,7.34 ± 3.19 / 43.83 ± 5.31@@7.34,-@@-1,9.2.0@@90200,9.2.0@@90200,9.2.0@@90200,-@@0
<a href='https://hf.co/meta-llama/Llama-2-7b-chat-hf'>meta-llama/Llama-2-7b-chat-hf</a>,📝,-@@100,6738417664.0,32000.0,4096.0,✓,✗,(✓),✓,75.07 ± 1.26 / 75.48 ± 1.45@@75.07,35.77 ± 2.33 / 20.93 ± 1.11@@35.77,10.91 ± 1.11 / 52.44 ± 2.35@@10.91,-@@-1,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,-@@0
<a href='https://hf.co/meta-llama/Llama-2-70b-hf'>meta-llama/Llama-2-70b-hf</a>,🧠,-@@100,68976653312.0,32000.0,4096.0,✓,✗,(✓),✓,80.95 ± 0.96 / 78.17 ± 1.87@@80.95,57.90 ± 1.69 / 48.27 ± 2.35@@57.90,40.57 ± 9.01 / 62.72 ± 7.96@@40.57,-@@-1,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,-@@0
<a href='https://hf.co/marksverdhei/modern-norbert3-xs'>marksverdhei/modern-norbert3-xs</a>,🔍,-@@100,15000272.0,50000.0,512.0,✓,✗,(✓),✗,36.58 ± 1.61 / 46.60 ± 0.97@@36.58,3.02 ± 1.29 / 2.79 ± 1.24@@3.02,1.65 ± 1.32 / 50.34 ± 0.69@@1.65,-@@-1,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,-@@0
<a href='https://hf.co/google/gemma-2-9b-it'>google/gemma-2-9b-it</a>,📝,-@@100,9241705984.0,256000.0,8192.0,✓,✗,(✓),✓,76.53 ± 1.13 / 73.39 ± 2.12@@76.53,39.59 ± 1.82 / 27.98 ± 1.79@@39.59,56.56 ± 1.94 / 77.71 ± 1.19@@56.56,-@@-1,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,-@@0
<a href='https://hf.co/01-ai/Yi-1.5-34B'>01-ai/Yi-1.5-34B</a>,🧠,-@@100,34388917248.0,64000.0,4096.0,✓,✗,(✓),✗,79.83 ± 1.08 / 78.92 ± 0.97@@79.83,59.39 ± 1.85 / 46.21 ± 3.77@@59.39,50.99 ± 3.28 / 73.71 ± 3.36@@50.99,-@@-1,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,-@@0
<a href='https://hf.co/google/gemma-2-2b-it'>google/gemma-2-2b-it</a>,📝,-@@100,2614341888.0,256000.0,8192.0,✓,✗,(✓),✓,76.35 ± 0.86 / 76.63 ± 0.95@@76.35,35.28 ± 2.39 / 26.54 ± 1.99@@35.28,15.28 ± 2.02 / 56.62 ± 1.31@@15.28,-@@-1,15.4.1.dev0@@150401,15.4.1.dev0@@150401,15.4.1.dev0@@150401,-@@0
<a href='https://hf.co/NbAiLab/nb-bert-large'>NbAiLab/nb-bert-large</a>,🔍,-@@100,356191570.0,50000.0,512.0,✓,✗,(✓),✗,74.30 ± 1.14 / 70.03 ± 2.48@@74.30,71.03 ± 1.27 / 67.74 ± 1.04@@71.03,34.23 ± 19.30 / 65.80 ± 9.96@@34.23,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/nb-bert-ncc-male2female'>NbAiLab/nb-bert-ncc-male2female</a>,🔍,-@@100,177975035.0,119547.0,512.0,✓,✗,(✓),✗,66.73 ± 1.60 / 58.51 ± 1.27@@66.73,74.22 ± 2.00 / 73.44 ± 1.48@@74.22,44.74 ± 1.61 / 68.75 ± 0.96@@44.74,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/nb-gpt-j-6B-alpaca'>NbAiLab/nb-gpt-j-6B-alpaca</a>,📝,-@@100,6055077088.0,50400.0,1024.0,✗,✗,(✓),✗,-@@-1,13.28 ± 4.32 / 13.40 ± 2.95@@13.28,-@@-1,-@@-1,-@@0,9.3.1@@90301,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-gpt-j-6B-v2'>NbAiLab/nb-gpt-j-6B-v2</a>,🧠,-@@100,6050882784.0,50400.0,1024.0,✗,✗,(✓),✗,-@@-1,0.31 ± 0.55 / 0.29 ± 0.50@@0.31,-@@-1,-@@-1,-@@0,9.3.1@@90301,-@@0,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-1e4</a>,🔍,-@@100,278295700.0,250002.0,514.0,✓,✗,(✓),✗,74.20 ± 1.07 / 71.46 ± 3.18@@74.20,79.11 ± 1.42 / 76.64 ± 1.18@@79.11,67.22 ± 2.47 / 82.37 ± 1.68@@67.22,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4'>NbAiLab/nb-roberta-base-ncc-plus-scandi-2e4</a>,🔍,-@@100,278045955.0,250002.0,514.0,✓,✗,(✓),✗,74.18 ± 1.65 / 71.25 ± 3.23@@74.18,78.06 ± 1.36 / 75.75 ± 1.14@@78.06,67.77 ± 3.42 / 82.55 ± 1.88@@67.77,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-ncc'>NbAiLab/nb-roberta-base-ncc</a>,🔍,-@@100,278295700.0,250002.0,514.0,✓,✗,(✓),✗,69.95 ± 1.11 / 66.12 ± 2.82@@69.95,77.11 ± 1.79 / 75.79 ± 1.44@@77.11,41.18 ± 11.70 / 68.38 ± 6.51@@41.18,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandi-1e4'>NbAiLab/nb-roberta-base-scandi-1e4</a>,🔍,-@@100,278295700.0,250002.0,514.0,✓,✗,(✓),✗,74.31 ± 2.02 / 71.54 ± 3.58@@74.31,76.09 ± 2.35 / 74.23 ± 1.82@@76.09,68.16 ± 1.48 / 82.80 ± 1.11@@68.16,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/nb-roberta-base-scandi'>NbAiLab/nb-roberta-base-scandi</a>,🔍,-@@100,278295700.0,250002.0,514.0,✓,✗,(✓),✗,75.01 ± 1.13 / 71.67 ± 3.15@@75.01,79.38 ± 1.06 / 77.08 ± 0.86@@79.38,67.52 ± 2.89 / 82.25 ± 2.17@@67.52,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/notram-bert-norwegian-cased-080321'>NbAiLab/notram-bert-norwegian-cased-080321</a>,🔍,-@@100,178567165.0,119547.0,512.0,✓,✗,(✓),✗,67.11 ± 1.63 / 63.20 ± 2.35@@67.11,75.93 ± 1.96 / 74.19 ± 1.64@@75.93,53.15 ± 1.92 / 74.75 ± 1.20@@53.15,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NbAiLab/roberta_jan_128_ncc'>NbAiLab/roberta_jan_128_ncc</a>,🔍,-@@100,124647939.0,50265.0,514.0,✓,✗,(✓),✗,49.56 ± 5.95 / 50.69 ± 2.45@@49.56,56.20 ± 4.08 / 56.10 ± 4.07@@56.20,1.16 ± 2.26 / 49.47 ± 1.49@@1.16,-@@-1,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,-@@0
<a href='https://hf.co/NovaSky-AI/Sky-T1-32B-Preview'>NovaSky-AI/Sky-T1-32B-Preview</a>,📝,-@@100,32763876352.0,152064.0,32768.0,✓,✗,(✓),✗,77.97 ± 0.96 / 77.44 ± 1.08@@77.97,66.18 ± 1.40 / 42.07 ± 3.61@@66.18,52.98 ± 1.80 / 73.24 ± 1.45@@52.98,-@@-1,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,-@@0
