<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/AI-Sweden-Models/ModernBERT-large'>AI-Sweden-Models/ModernBERT-large</a>,🔍,3.26@@3.26,394781696.0,50368.0,8192.0,✓,✗,30.35 ± 3.77 / 50.82 ± 3.63@@30.35,34.47 ± 6.47 / 33.55 ± 6.45@@34.47,21.45 ± 7.60 / 58.81 ± 4.35@@21.45,33.65 ± 2.25 / 14.11 ± 1.43@@33.65,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200,15.12.0.dev0@@151200
<a href='https://hf.co/BSC-LT/salamandra-2b'>BSC-LT/salamandra-2b</a>,🧠,3.28@@3.28,2253490176.0,256000.0,8192.0,✓,✗,42.44 ± 7.27 / 57.86 ± 5.41@@42.44,22.99 ± 3.06 / 22.44 ± 2.90@@22.99,2.32 ± 1.34 / 43.55 ± 3.55@@2.32,47.58 ± 2.15 / 23.75 ± 1.69@@47.58,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Instruct'>LiquidAI/LFM2.5-1.2B-Instruct</a>,📝,3.29@@3.29,1170340608.0,65536.0,128000.0,✗,✗,38.49 ± 4.77 / 51.67 ± 5.30@@38.49,42.76 ± 1.33 / 37.39 ± 1.66@@42.76,5.74 ± 1.92 / 36.54 ± 2.14@@5.74,30.11 ± 1.01 / 0.52 ± 0.41@@30.11,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/01-ai/Yi-6B'>01-ai/Yi-6B</a>,🧠,3.30@@3.30,6061035520.0,64000.0,4096.0,✓,✗,52.66 ± 2.45 / 67.63 ± 1.87@@52.66,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,7.33 ± 2.53 / 37.69 ± 2.51@@7.33,57.13 ± 2.48 / 30.05 ± 1.59@@57.13,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/sentence-transformers/quora-distilbert-multilingual'>sentence-transformers/quora-distilbert-multilingual</a>,🔍,3.31@@3.31,134734080.0,119547.0,512.0,✓,✗,49.66 ± 1.68 / 66.33 ± 1.12@@49.66,64.12 ± 0.92 / 62.50 ± 0.85@@64.12,0.58 ± 1.23 / 49.27 ± 0.86@@0.58,0.36 ± 0.30 / 0.05 ± 0.06@@0.36,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601
<a href='https://hf.co/sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking'>sentence-transformers/distilbert-multilingual-nli-stsb-quora-ranking</a>,🔍,3.31@@3.31,134734080.0,119547.0,512.0,✓,✗,49.69 ± 1.56 / 66.32 ± 1.07@@49.69,63.78 ± 0.75 / 62.34 ± 0.64@@63.78,0.74 ± 0.83 / 48.97 ± 0.85@@0.74,0.20 ± 0.17 / 0.02 ± 0.02@@0.20,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Thinking'>LiquidAI/LFM2.5-1.2B-Thinking</a>,🤔,3.31@@3.31,1170340608.0,65536.0,128000.0,✗,✗,37.85 ± 1.79 / 51.63 ± 1.30@@37.85,30.00 ± 1.71 / 27.26 ± 1.52@@30.00,25.54 ± 1.88 / 60.40 ± 1.06@@25.54,25.03 ± 0.84 / 14.46 ± 0.63@@25.03,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/MaLA-LM/emma-500-llama2-7b'>MaLA-LM/emma-500-llama2-7b</a>,🧠,3.31@@3.31,6738415616.0,32000.0,4096.0,✓,✗,22.68 ± 5.68 / 33.04 ± 7.01@@22.68,33.58 ± 4.30 / 31.60 ± 3.79@@33.58,0.78 ± 0.79 / 33.48 ± 0.36@@0.78,58.29 ± 1.39 / 32.20 ± 1.28@@58.29,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/google/gemma-2b-it'>google/gemma-2b-it</a>,📝,3.32@@3.32,2506172416.0,256000.0,8192.0,✗,✗,26.64 ± 2.68 / 37.53 ± 3.50@@26.64,36.62 ± 1.56 / 28.22 ± 1.66@@36.62,1.15 ± 1.66 / 38.16 ± 2.78@@1.15,51.61 ± 1.04 / 23.39 ± 1.00@@51.61,15.0.0@@150000,12.5.2@@120502,12.1.0@@120100,12.4.0@@120400
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.32@@3.32,751632384.0,151936.0,40960.0,✓,✗,35.26 ± 3.81 / 51.81 ± 2.95@@35.26,35.67 ± 1.93 / 25.19 ± 1.68@@35.67,3.16 ± 2.63 / 40.53 ± 4.19@@3.16,40.53 ± 1.08 / 16.89 ± 0.75@@40.53,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.35@@3.35,999885952.0,262144.0,32768.0,✓,✗,42.77 ± 4.11 / 60.55 ± 2.71@@42.77,37.07 ± 1.07 / 29.08 ± 0.96@@37.07,12.01 ± 2.29 / 51.96 ± 4.06@@12.01,20.36 ± 1.75 / 0.40 ± 0.52@@20.36,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,3.36@@3.36,68977172480.0,32032.0,8192.0,✗,✗,42.44 ± 5.71 / 57.14 ± 6.69@@42.44,63.26 ± 1.30 / 45.54 ± 3.02@@63.26,0.94 ± 0.79 / 33.45 ± 0.29@@0.94,3.92 ± 0.13 / 0.03 ± 0.03@@3.92,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/utter-project/EuroLLM-1.7B-Instruct'>utter-project/EuroLLM-1.7B-Instruct</a>,📝,3.36@@3.36,1656850432.0,128000.0,4096.0,✓,✗,37.10 ± 3.92 / 52.09 ± 4.66@@37.10,26.07 ± 2.00 / 24.96 ± 1.58@@26.07,0.11 ± 2.06 / 43.08 ± 3.06@@0.11,47.93 ± 1.70 / 20.96 ± 1.91@@47.93,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/Qwen/Qwen1.5-1.8B-Chat'>Qwen/Qwen1.5-1.8B-Chat</a>,📝,3.37@@3.37,1836828672.0,151936.0,32768.0,✗,✗,36.21 ± 3.42 / 54.82 ± 3.32@@36.21,28.04 ± 2.71 / 24.08 ± 1.58@@28.04,3.12 ± 1.42 / 46.21 ± 2.93@@3.12,41.91 ± 4.34 / 16.33 ± 3.22@@41.91,11.0.0@@110000,12.5.2@@120502,12.1.0@@120100,12.5.0@@120500
<a href='https://hf.co/VAGOsolutions/SauerkrautLM-Gemma-2b'>VAGOsolutions/SauerkrautLM-Gemma-2b</a>,🧠,3.38@@3.38,2506172416.0,256000.0,8192.0,✗,✗,44.84 ± 2.70 / 57.27 ± 3.65@@44.84,12.21 ± 2.76 / 11.93 ± 2.08@@12.21,2.02 ± 2.19 / 37.47 ± 3.26@@2.02,49.79 ± 2.96 / 24.59 ± 2.70@@49.79,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601
<a href='https://hf.co/LumiOpen/Viking-13B'>LumiOpen/Viking-13B</a>,🧠,3.39@@3.39,14030361600.0,131072.0,4099.0,✓,✗,42.90 ± 2.66 / 56.64 ± 4.71@@42.90,34.53 ± 1.24 / 29.89 ± 1.96@@34.53,1.51 ± 1.64 / 43.36 ± 4.05@@1.51,29.77 ± 2.54 / 15.83 ± 1.42@@29.77,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,3.40@@3.40,7768117248.0,256000.0,8192.0,✓,✗,36.11 ± 2.94 / 53.24 ± 2.07@@36.11,36.15 ± 1.76 / 30.98 ± 1.37@@36.15,13.90 ± 3.13 / 55.31 ± 2.89@@13.90,20.13 ± 1.22 / 0.04 ± 0.03@@20.13,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/seedboxai/KafkaLM-70B-German-V0.1'>seedboxai/KafkaLM-70B-German-V0.1 (val)</a>,🧠,3.41@@3.41,68976648192.0,32000.0,4096.0,✓,✗,-5.01 ± 4.03 / 18.00 ± 0.71@@-5.01,59.23 ± 2.95 / 52.06 ± 3.03@@59.23,3.19 ± 4.99 / 37.63 ± 3.16@@3.19,56.60 ± 3.00 / 19.84 ± 2.17@@56.60,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B-Instruct'>HuggingFaceTB/SmolLM2-1.7B-Instruct</a>,📝,3.42@@3.42,1711376384.0,49152.0,8192.0,✓,✗,23.53 ± 4.35 / 36.74 ± 5.43@@23.53,28.77 ± 3.26 / 22.69 ± 1.81@@28.77,10.41 ± 2.33 / 44.52 ± 3.63@@10.41,43.31 ± 1.55 / 16.53 ± 1.50@@43.31,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-20b-instruct'>AI-Sweden-Models/gpt-sw3-20b-instruct</a>,📝,3.43@@3.43,20918423552.0,64000.0,2048.0,✓,✗,43.35 ± 3.81 / 60.49 ± 3.18@@43.35,24.35 ± 1.72 / 21.90 ± 0.85@@24.35,2.38 ± 1.21 / 37.27 ± 1.09@@2.38,34.68 ± 3.15 / 15.56 ± 2.24@@34.68,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700
<a href='https://hf.co/RuterNorway/Llama-2-7b-chat-norwegian'>RuterNorway/Llama-2-7b-chat-norwegian</a>,📝,3.44@@3.44,?,32000.0,4096.0,✗,✗,33.61 ± 5.06 / 49.68 ± 5.74@@33.61,27.22 ± 1.38 / 24.48 ± 1.76@@27.22,0.45 ± 0.91 / 35.24 ± 3.71@@0.45,45.50 ± 3.33 / 20.44 ± 3.29@@45.50,12.10.0@@121000,9.3.1@@90301,9.3.1@@90301,12.5.2@@120502
<a href='https://hf.co/google/gemma-7b-it'>google/gemma-7b-it</a>,📝,3.44@@3.44,8537680896.0,256000.0,8192.0,✗,✗,20.86 ± 5.33 / 38.34 ± 6.35@@20.86,44.79 ± 1.45 / 36.16 ± 1.60@@44.79,10.85 ± 1.67 / 48.41 ± 4.39@@10.85,28.79 ± 1.86 / 3.29 ± 0.66@@28.79,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/ibm-granite/granite-3b-code-instruct-2k'>ibm-granite/granite-3b-code-instruct-2k</a>,📝,3.44@@3.44,3482503680.0,49152.0,2048.0,✓,✗,27.96 ± 2.08 / 44.52 ± 1.86@@27.96,46.40 ± 2.15 / 40.44 ± 2.37@@46.40,10.07 ± 1.87 / 49.27 ± 4.16@@10.07,23.93 ± 4.02 / 12.36 ± 2.09@@23.93,15.1.0@@150100,15.1.0@@150100,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.45@@3.45,999885952.0,262144.0,32768.0,✓,✗,32.16 ± 8.05 / 41.25 ± 8.53@@32.16,27.06 ± 1.79 / 24.75 ± 1.94@@27.06,3.49 ± 1.94 / 42.08 ± 5.05@@3.49,43.20 ± 1.09 / 19.85 ± 1.04@@43.20,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/infly/OpenCoder-8B-Base'>infly/OpenCoder-8B-Base</a>,📝,3.46@@3.46,7771263040.0,96640.0,8192.0,✓,✗,15.78 ± 7.79 / 26.06 ± 5.97@@15.78,51.48 ± 1.31 / 33.74 ± 2.31@@51.48,3.33 ± 1.75 / 40.15 ± 3.42@@3.33,33.40 ± 1.62 / 0.31 ± 0.40@@33.40,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,15.0.0@@150000
<a href='https://hf.co/NorwAI/NorwAI-Mistral-7B'>NorwAI/NorwAI-Mistral-7B</a>,🧠,3.46@@3.46,7536586752.0,67993.0,4096.0,✓,✗,43.88 ± 3.42 / 61.04 ± 2.69@@43.88,19.29 ± 5.77 / 20.20 ± 3.59@@19.29,5.63 ± 1.32 / 49.95 ± 1.54@@5.63,36.47 ± 2.53 / 17.02 ± 2.10@@36.47,12.10.4@@121004,12.10.4@@121004,12.10.4@@121004,12.10.4@@121004
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,3.48@@3.48,93990500.0,65636.0,512.0,✓,✗,34.10 ± 3.76 / 54.61 ± 3.60@@34.10,48.16 ± 1.23 / 47.07 ± 1.37@@48.16,14.07 ± 3.34 / 55.86 ± 2.30@@14.07,5.87 ± 1.53 / 1.34 ± 0.40@@5.87,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/utter-project/EuroLLM-1.7B'>utter-project/EuroLLM-1.7B</a>,🧠,3.49@@3.49,?,128000.0,4096.0,✓,✗,33.67 ± 6.83 / 51.90 ± 5.09@@33.67,26.87 ± 1.89 / 26.39 ± 1.96@@26.87,1.05 ± 1.73 / 35.94 ± 2.61@@1.05,40.39 ± 2.00 / 20.25 ± 1.39@@40.39,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Base'>LiquidAI/LFM2.5-1.2B-Base</a>,📝,3.50@@3.50,1170340608.0,65536.0,128000.0,✗,✗,36.52 ± 3.55 / 46.46 ± 3.88@@36.52,39.38 ± 2.62 / 37.33 ± 2.08@@39.38,1.24 ± 1.22 / 34.00 ± 0.53@@1.24,23.50 ± 1.58 / 0.07 ± 0.05@@23.50,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,3.51@@3.51,2506172416.0,256000.0,8192.0,✓,✗,43.67 ± 4.30 / 59.81 ± 3.69@@43.67,16.95 ± 2.96 / 15.80 ± 2.16@@16.95,0.77 ± 1.22 / 33.68 ± 0.59@@0.77,40.68 ± 6.34 / 17.92 ± 4.72@@40.68,15.0.0@@150000,12.5.2@@120502,12.1.0@@120100,12.1.0@@120100
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v2'>sentence-transformers/distiluse-base-multilingual-cased-v2</a>,🔍,3.52@@3.52,134734080.0,119547.0,512.0,✓,✗,49.38 ± 1.72 / 66.10 ± 1.17@@49.38,41.82 ± 3.25 / 42.03 ± 3.15@@41.82,4.77 ± 2.08 / 49.48 ± 2.07@@4.77,0.92 ± 0.55 / 0.05 ± 0.06@@0.92,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4'>openGPT-X/Teuken-7B-instruct-commercial-v0.4</a>,📝,3.52@@3.52,7452725248.0,250680.0,4096.0,✓,✗,11.28 ± 3.40 / 21.35 ± 2.46@@11.28,39.91 ± 2.70 / 27.40 ± 2.07@@39.91,0.52 ± 1.81 / 33.47 ± 0.31@@0.52,48.16 ± 1.71 / 22.55 ± 1.18@@48.16,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200,15.2.0.dev0@@150200
<a href='https://hf.co/allenai/OLMo-7B'>allenai/OLMo-7B</a>,🧠,3.52@@3.52,6888095744.0,50280.0,2051.0,✓,✗,49.77 ± 2.81 / 64.87 ± 2.42@@49.77,30.85 ± 4.69 / 24.38 ± 3.10@@30.85,2.67 ± 1.77 / 41.55 ± 4.54@@2.67,12.70 ± 2.66 / 4.09 ± 1.94@@12.70,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,3.52@@3.52,1170340608.0,65536.0,128000.0,✗,✗,33.48 ± 3.70 / 52.64 ± 3.14@@33.48,41.18 ± 1.41 / 28.44 ± 1.27@@41.18,7.94 ± 1.37 / 49.68 ± 3.24@@7.94,18.85 ± 1.37 / 0.85 ± 1.10@@18.85,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/utter-project/EuroVLM-1.7B-Preview'>utter-project/EuroVLM-1.7B-Preview</a>,📝,3.52@@3.52,2061162016.0,128000.0,?,✓,✗,48.50 ± 4.87 / 62.03 ± 5.33@@48.50,30.13 ± 2.38 / 28.74 ± 2.45@@30.13,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,20.78 ± 1.49 / 0.04 ± 0.03@@20.78,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased'>sentence-transformers/distiluse-base-multilingual-cased</a>,🔍,3.55@@3.55,134734080.0,119547.0,512.0,✓,✗,48.71 ± 1.60 / 65.32 ± 1.57@@48.71,40.20 ± 3.20 / 40.33 ± 3.13@@40.20,5.53 ± 1.92 / 51.10 ± 1.38@@5.53,1.12 ± 1.10 / 0.06 ± 0.06@@1.12,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601,12.6.1@@120601
<a href='https://hf.co/tiiuae/Falcon3-1B-Instruct'>tiiuae/Falcon3-1B-Instruct</a>,📝,3.56@@3.56,1669408768.0,131072.0,8192.0,✓,✗,22.27 ± 4.97 / 36.09 ± 3.66@@22.27,32.54 ± 1.23 / 30.63 ± 1.12@@32.54,7.18 ± 1.13 / 51.77 ± 1.56@@7.18,38.07 ± 0.76 / 16.72 ± 0.88@@38.07,14.1.2@@140102,14.1.2@@140102,14.1.2@@140102,14.1.2@@140102
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B'>HuggingFaceTB/SmolLM2-1.7B</a>,🧠,3.57@@3.57,1711376384.0,49152.0,8192.0,✓,✗,20.68 ± 4.53 / 32.08 ± 4.04@@20.68,30.31 ± 2.58 / 25.89 ± 1.31@@30.31,5.39 ± 1.57 / 47.23 ± 3.54@@5.39,39.00 ± 2.94 / 19.18 ± 2.01@@39.00,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/NorwAI/NorwAI-Llama2-7B'>NorwAI/NorwAI-Llama2-7B</a>,🧠,3.57@@3.57,7033270272.0,67993.0,4096.0,✓,✗,33.48 ± 2.83 / 47.14 ± 4.43@@33.48,25.69 ± 1.43 / 25.95 ± 1.23@@25.69,3.73 ± 1.14 / 44.43 ± 4.17@@3.73,35.50 ± 3.15 / 14.82 ± 2.69@@35.50,12.10.4@@121004,12.10.4@@121004,12.10.4@@121004,12.10.4@@121004
<a href='https://hf.co/tencent/Hunyuan-1.8B-Instruct'>tencent/Hunyuan-1.8B-Instruct</a>,🤔,3.58@@3.58,1791080448.0,120818.0,262144.0,✓,✗,30.24 ± 1.37 / 52.56 ± 0.94@@30.24,29.04 ± 1.31 / 21.60 ± 1.09@@29.04,6.27 ± 1.83 / 49.17 ± 1.06@@6.27,28.42 ± 1.00 / 0.00 ± 0.00@@28.42,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b (val)</a>,🧠,3.60@@3.60,68977172480.0,32032.0,8192.0,✗,✗,27.56 ± 3.62 / 47.04 ± 4.06@@27.56,62.16 ± 2.83 / 48.46 ± 3.31@@62.16,0.59 ± 1.16 / 32.41 ± 0.74@@0.59,4.44 ± 0.39 / 0.00 ± 0.00@@4.44,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000,12.10.0@@121000
<a href='https://hf.co/Qwen/Qwen1.5-1.8B'>Qwen/Qwen1.5-1.8B</a>,📝,3.61@@3.61,1836828672.0,151936.0,32768.0,✓,✗,38.30 ± 2.90 / 56.94 ± 2.83@@38.30,9.23 ± 4.86 / 10.43 ± 3.83@@9.23,0.39 ± 1.17 / 33.47 ± 0.34@@0.39,41.61 ± 3.00 / 16.67 ± 3.02@@41.61,10.0.1@@100001,12.5.2@@120502,12.1.0@@120100,12.1.0@@120100
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.65@@3.65,1195468800.0,65536.0,2048.0,✓,✗,24.63 ± 6.20 / 42.41 ± 5.86@@24.63,32.57 ± 3.58 / 28.51 ± 2.82@@32.57,2.17 ± 1.06 / 41.47 ± 4.54@@2.17,33.23 ± 2.36 / 16.31 ± 0.98@@33.23,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,3.67@@3.67,2023868416.0,64000.0,4096.0,✓,✗,1.89 ± 1.69 / 16.75 ± 0.48@@1.89,30.24 ± 4.01 / 28.74 ± 3.76@@30.24,0.96 ± 1.00 / 33.37 ± 0.22@@0.96,58.06 ± 1.98 / 30.84 ± 1.69@@58.06,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/AI-Sweden-Models/gpt-sw3-20b'>AI-Sweden-Models/gpt-sw3-20b</a>,🧠,3.67@@3.67,20918423552.0,64000.0,2048.0,✓,✗,27.08 ± 5.18 / 41.01 ± 4.76@@27.08,32.40 ± 2.53 / 25.46 ± 2.14@@32.40,0.64 ± 1.56 / 37.74 ± 3.55@@0.64,29.76 ± 2.79 / 14.25 ± 1.79@@29.76,14.3.0@@140300,14.3.0@@140300,14.3.0@@140300,14.3.0@@140300
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,3.71@@3.71,1384956928.0,49152.0,4096.0,✓,✗,34.66 ± 3.73 / 44.27 ± 4.29@@34.66,19.94 ± 4.65 / 19.11 ± 3.71@@19.94,0.70 ± 1.06 / 33.46 ± 0.38@@0.70,31.39 ± 2.73 / 14.66 ± 2.25@@31.39,13.2.0@@130200,13.2.0@@130200,13.2.0@@130200,13.2.0@@130200
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v1'>sentence-transformers/distiluse-base-multilingual-cased-v1</a>,🔍,3.72@@3.72,134734080.0,119547.0,512.0,✓,✗,51.70 ± 1.63 / 67.81 ± 1.08@@51.70,28.29 ± 6.50 / 27.54 ± 6.33@@28.29,2.12 ± 2.30 / 49.13 ± 2.33@@2.12,0.69 ± 0.53 / 0.03 ± 0.05@@0.69,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800,12.8.0@@120800
<a href='https://hf.co/facebook/MobileLLM-R1-950M-base'>facebook/MobileLLM-R1-950M-base</a>,🧠,3.73@@3.73,949685760.0,128256.0,4096.0,✗,✗,7.23 ± 4.08 / 19.87 ± 2.28@@7.23,39.13 ± 1.29 / 28.75 ± 1.31@@39.13,0.76 ± 1.02 / 37.14 ± 2.42@@0.76,42.73 ± 1.80 / 21.20 ± 0.87@@42.73,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,3.73@@3.73,8888227328.0,131072.0,131072.0,✓,✗,10.25 ± 4.59 / 21.77 ± 3.57@@10.25,62.81 ± 1.38 / 44.84 ± 3.50@@62.81,12.07 ± 6.24 / 39.21 ± 5.05@@12.07,1.32 ± 0.03 / 0.00 ± 0.00@@1.32,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/microsoft/phi-2'>microsoft/phi-2</a>,🧠,3.74@@3.74,2779683840.0,51200.0,2048.0,✓,✗,32.54 ± 5.51 / 51.25 ± 4.55@@32.54,28.46 ± 2.82 / 27.28 ± 2.51@@28.46,1.91 ± 1.40 / 45.12 ± 3.48@@1.91,17.80 ± 2.73 / 8.59 ± 1.64@@17.80,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,3.76@@3.76,395881664.0,50368.0,8192.0,✓,✗,34.20 ± 3.82 / 54.85 ± 2.68@@34.20,26.61 ± 4.09 / 25.46 ± 3.90@@26.61,6.67 ± 2.61 / 51.31 ± 1.89@@6.67,13.96 ± 2.34 / 2.52 ± 0.65@@13.96,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/BSC-LT/salamandra-7b'>BSC-LT/salamandra-7b</a>,🧠,3.76@@3.76,7768117248.0,256000.0,8192.0,✓,✗,0.66 ± 0.88 / 16.53 ± 0.28@@0.66,29.18 ± 1.53 / 28.57 ± 1.42@@29.18,6.16 ± 3.76 / 36.72 ± 1.86@@6.16,48.32 ± 3.02 / 24.54 ± 1.56@@48.32,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,3.78@@3.78,3836021760.0,200064.0,131072.0,✓,✗,10.88 ± 2.11 / 25.03 ± 3.10@@10.88,51.10 ± 1.33 / 38.68 ± 1.51@@51.10,8.47 ± 2.51 / 47.03 ± 4.60@@8.47,12.33 ± 0.32 / 0.00 ± 0.00@@12.33,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/timpal0l/Mistral-7B-v0.1-flashback-v2'>timpal0l/Mistral-7B-v0.1-flashback-v2</a>,📝,3.84@@3.84,7241732096.0,32000.0,4096.0,✓,✗,8.36 ± 3.44 / 20.40 ± 2.38@@8.36,38.05 ± 2.69 / 28.42 ± 2.00@@38.05,0.26 ± 1.08 / 34.99 ± 3.00@@0.26,29.71 ± 5.51 / 0.08 ± 0.05@@29.71,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
